customer_id,age,gender,gdpr_email,gdpr_sms,gdpr_inapp,overdue_days,bank_segment,card_type,points_balance,tech_purchase_ratio,total_tx_count,is_control_group,send_channel,targeted,campaign_clicked,recency,frequency,monetary,churn_prob,is_churn_next_90d
101637,18,F,1,0,1,0.0,Mass Market,Debit Plus,41,0.09302325581395349,43,0,email,0,0,13,43,5517.4800000000005,0.3772338671196285,1
101638,49,F,0,0,1,0.0,Student,Standard Debit,70,0.24,50,0,in_app,1,0,7,50,2107.51,0.33731978558709824,1
101639,30,M,0,0,1,0.0,Student,Debit Plus,72,0.04878048780487805,41,0,in_app,0,0,29,41,2208.89,0.42257368225111686,1
101640,47,M,1,1,1,14.0,Student,Debit Plus,64,0.12244897959183673,49,0,email,0,0,29,49,2209.35,0.3941184820684723,0
101641,40,F,1,0,1,152.0,Mass Market,Standard Debit,141,0.07272727272727272,55,0,in_app,0,0,48,55,6892.55,0.41746493220461856,0
101642,68,F,1,0,1,0.0,Mass Market,Debit Plus,101,0.041666666666666664,48,0,email,0,0,50,48,3294.7,0.44787699202293446,1
101643,76,M,0,0,1,0.0,Mass Market,Gold Credit,100,0.10204081632653061,49,0,in_app,0,0,7,49,2561.19,0.340455357700587,0
101644,73,F,1,1,1,0.0,Affluent,Standard Credit,1059,0.21153846153846154,52,0,sms,1,0,7,52,14470.789999999999,0.315808193880824,0
101645,36,F,0,0,0,0.0,Affluent,Debit Plus,551,0.21568627450980393,51,0,,0,0,39,51,12108.71,0.4040548111303722,0
101646,79,M,0,0,1,58.0,Affluent,Debit Plus,331,0.2982456140350877,57,1,in_app,0,0,34,57,14372.24,0.37374522570736934,1
101647,49,M,0,0,1,0.0,Student,Standard Debit,49,0.1509433962264151,53,0,in_app,0,0,33,53,2263.07,0.3897125317605202,0
101648,47,F,1,1,1,0.0,Student,Debit Plus,91,0.24,50,0,email,1,0,5,50,2605.45,0.33218376819214424,0
101649,46,F,1,0,0,0.0,Mass Market,Standard Debit,13,0.07692307692307693,39,0,email,0,0,6,39,3596.9,0.3750181682057002,0
101650,66,F,0,0,1,0.0,Student,Gold Credit,179,0.1836734693877551,49,0,in_app,1,0,14,49,2631.94,0.3562158149217318,1
101651,62,M,1,0,1,0.0,Student,Debit Plus,5,0.07142857142857142,28,0,in_app,0,0,23,28,989.5999999999999,0.45548291281256553,1
101652,46,M,1,0,1,0.0,Mass Market,Standard Debit,143,0.1276595744680851,47,0,in_app,0,0,2,47,3752.64,0.33489619256774,0
101653,47,F,0,0,1,174.0,Mass Market,Standard Credit,164,0.05263157894736842,38,0,in_app,0,0,1,38,3262.94,0.3643184912528412,1
101654,33,F,1,1,0,2.0,Mass Market,Gold Credit,30,0.10714285714285714,56,0,email,0,0,54,56,2459.15,0.4299989261507558,0
101655,57,M,0,0,1,0.0,Mass Market,Standard Credit,494,0.07142857142857142,42,0,in_app,0,0,4,42,2105.0099999999998,0.3524847327413827,0
101656,36,F,0,1,0,28.0,Mass Market,Debit Plus,128,0.08695652173913043,46,0,sms,0,0,24,46,4108.09,0.39182564598649594,0
101657,35,F,1,0,1,0.0,Mass Market,Gold Credit,31,0.10810810810810811,37,0,in_app,0,0,24,37,2759.5099999999998,0.4253777723433586,0
101658,18,F,0,1,1,0.0,Student,Debit Plus,62,0.20512820512820512,39,0,sms,1,0,39,39,1959.03,0.4540164142519347,1
101659,31,F,1,1,0,0.0,Mass Market,Gold Credit,218,0.05714285714285714,35,0,sms,0,0,9,35,2701.62,0.3935719068404197,0
101660,68,F,1,0,1,70.0,Mass Market,Standard Credit,659,0.09523809523809523,42,0,in_app,0,0,88,42,3074.95,0.5529860729473511,1
101661,64,M,1,0,1,0.0,Mass Market,Standard Debit,117,0.1,50,0,email,0,0,29,50,5637.37,0.38977704042135,0
101662,67,F,1,0,1,31.0,Mass Market,Gold Credit,62,0.125,48,0,email,0,0,65,48,5627.96,0.4846754894762273,0
101663,19,M,1,0,1,153.0,Mass Market,Gold Credit,12,0.04878048780487805,41,0,email,0,0,2,41,2988.38,0.35822800386264875,1
101664,71,F,1,0,1,33.0,Mass Market,Standard Credit,264,0.06666666666666667,45,0,email,0,0,1,45,3921.79,0.3378656363930417,1
101665,45,M,1,1,0,0.0,Student,Debit Plus,48,0.10714285714285714,56,0,sms,0,0,20,56,3295.64,0.3476118084112576,0
101666,66,F,1,1,0,0.0,Mass Market,Standard Credit,720,0.1076923076923077,65,0,sms,0,0,42,65,5256.9400000000005,0.35884586322890527,1
101667,67,M,0,1,1,0.0,Student,Debit Plus,62,0.12244897959183673,49,0,sms,0,0,14,49,2101.4900000000002,0.3579156551076973,0
101668,47,M,0,1,1,0.0,Mass Market,Standard Debit,541,0.10526315789473684,38,0,sms,0,0,14,38,4013.5,0.3902421946149719,0
101669,55,M,1,1,1,0.0,Mass Market,Standard Credit,955,0.02631578947368421,38,0,email,0,0,14,38,1566.61,0.3842273754954019,1
101670,68,M,1,0,1,0.0,Mass Market,Standard Credit,112,0.06666666666666667,60,0,email,0,0,25,60,4232.85,0.344473561701262,1
101671,21,F,1,0,1,12.0,Private Banking,Standard Credit,244,0.23809523809523808,42,1,email,0,0,27,42,14077.02,0.411672425446437,1
101672,18,F,1,1,1,0.0,Student,Debit Plus,11,0.2,45,0,sms,1,0,7,45,2775.85,0.3560341128115228,1
101673,25,F,0,1,1,0.0,Mass Market,Gold Credit,77,0.0975609756097561,41,0,sms,0,0,11,41,4727.76,0.3790227786385617,0
101674,46,M,0,0,1,0.0,Affluent,Debit Plus,569,0.24528301886792453,53,0,in_app,1,0,10,53,10877.88,0.3266021309340072,0
101675,72,M,1,1,1,0.0,Affluent,Standard Debit,104,0.10638297872340426,47,0,email,0,0,7,47,9516.66,0.34754010064905216,0
101676,56,M,1,1,1,0.0,Private Banking,Standard Credit,539,0.18181818181818182,44,0,in_app,1,0,4,44,12515.17,0.3446880909116158,1
101677,20,M,1,0,0,0.0,Mass Market,Debit Plus,74,0.1111111111111111,36,0,email,0,0,1,36,3393.34,0.3727689177695179,0
101678,49,F,1,0,1,0.0,Affluent,Gold Credit,3,0.22727272727272727,44,0,in_app,1,0,50,44,11937.17,0.46358650407125224,0
101679,27,M,1,1,1,0.0,Mass Market,Debit Plus,87,0.02,50,0,email,0,0,42,50,3420.7,0.4216138630628647,1
101680,27,M,0,0,1,108.0,Mass Market,Standard Credit,25,0.06521739130434782,46,0,in_app,0,0,10,46,5719.1,0.3595056613713165,0
101681,36,M,0,1,1,0.0,Student,Debit Plus,28,0.175,40,0,in_app,1,1,21,40,2031.8799999999999,0.15746069546327268,0
101682,63,M,1,0,1,0.0,Mass Market,Debit Plus,44,0.029411764705882353,34,0,in_app,0,0,14,34,2235.7400000000002,0.4117485975538897,0
101683,51,F,1,1,1,0.0,Mass Market,Gold Credit,345,0.10638297872340426,47,0,sms,0,0,21,47,4813.05,0.37785514555770827,0
101684,77,F,0,1,0,0.0,Mass Market,Debit Plus,17,0.07894736842105263,38,0,sms,0,0,32,38,4706.55,0.4413334149498865,0
101685,50,M,1,0,1,9.0,Mass Market,Debit Plus,401,0.14285714285714285,49,0,in_app,0,0,16,49,5424.93,0.3578213950073731,0
101686,40,M,1,1,1,0.0,Affluent,Standard Credit,695,0.11764705882352941,51,0,email,0,0,13,51,7955.1,0.33916076776511117,1
101687,72,M,1,0,1,37.0,Private Banking,Standard Debit,921,0.17647058823529413,34,0,email,1,0,46,34,9561.07,0.4763017464237862,1
101688,45,M,0,1,0,0.0,Mass Market,Gold Credit,160,0.08695652173913043,46,0,sms,0,0,25,46,2936.04,0.3937761913685582,0
101689,49,M,1,1,0,0.0,Mass Market,Debit Plus,94,0.022222222222222223,45,0,email,0,0,7,45,4133.82,0.3548282432778892,1
101690,67,F,0,1,0,0.0,Mass Market,Standard Credit,27,0.13636363636363635,44,0,sms,0,0,77,44,3312.37,0.5284552102092481,0
101691,24,F,0,1,1,0.0,Mass Market,Debit Plus,290,0.07142857142857142,42,0,in_app,0,0,1,42,2151.44,0.34820217984377955,0
101692,46,F,0,0,0,0.0,Mass Market,Standard Credit,526,0.1111111111111111,36,0,,0,0,14,36,2375.87,0.397602979986799,0
101693,25,M,0,1,1,0.0,Student,Standard Credit,150,0.21621621621621623,37,0,in_app,1,0,49,37,1513.14,0.48403534849014895,0
101694,18,M,1,0,1,0.0,Mass Market,Gold Credit,222,0.0851063829787234,47,0,email,0,0,6,47,4024.45,0.34341027297729065,0
101695,74,F,1,0,0,0.0,Private Banking,Debit Plus,792,0.20588235294117646,34,0,email,1,0,30,34,7588.92,0.43952858619775853,0
101696,72,F,0,0,0,0.0,Mass Market,Debit Plus,130,0.11627906976744186,43,0,,0,0,7,43,3111.52,0.36144807267121853,0
101697,20,F,0,1,1,0.0,Mass Market,Debit Plus,214,0.0851063829787234,47,0,sms,0,0,26,47,4243.09,0.391835680110036,0
101698,41,M,1,0,1,0.0,Affluent,Standard Debit,1386,0.075,40,0,in_app,0,0,22,40,7699.97,0.3901463854043935,1
101699,40,F,1,1,1,0.0,Student,Standard Debit,23,0.11538461538461539,52,0,in_app,0,0,29,52,1683.22,0.38399986684670434,1
101700,76,M,0,1,1,0.0,Student,Debit Plus,124,0.20512820512820512,39,0,sms,1,0,4,39,2028.75,0.3685745814369266,1
101701,78,F,0,1,1,0.0,Mass Market,Debit Plus,78,0.0784313725490196,51,0,sms,0,0,30,51,3111.74,0.38918768418244126,0
101702,25,F,1,1,0,47.0,Mass Market,Gold Credit,151,0.21052631578947367,38,0,email,1,0,29,38,2828.21,0.43214021262616104,1
101703,71,F,1,1,1,35.0,Mass Market,Standard Debit,651,0.10204081632653061,49,0,in_app,0,0,42,49,3174.48,0.4169911902250241,1
101704,74,M,1,0,0,0.0,Mass Market,Standard Debit,557,0.17142857142857143,35,0,email,1,0,79,35,3469.07,0.5577288544695641,0
101705,64,F,1,1,0,57.0,Student,Gold Credit,59,0.18867924528301888,53,0,email,1,1,5,53,2298.75,0.07193439603299434,0
101706,54,M,1,1,1,49.0,Student,Debit Plus,20,0.029411764705882353,34,0,sms,0,0,48,34,2379.12,0.4942228865849759,0
101707,20,M,1,0,0,0.0,Mass Market,Standard Debit,49,0.06666666666666667,45,0,email,0,0,63,45,3193.37,0.49074772844789083,0
101708,68,M,1,1,1,0.0,Mass Market,Gold Credit,17,0.10204081632653061,49,0,in_app,0,0,3,49,3265.36,0.3319993914854283,0
101709,50,F,1,1,1,0.0,Mass Market,Standard Credit,247,0.29411764705882354,34,0,email,1,0,28,34,3103.43,0.4426157273092697,0
101710,45,M,0,1,1,0.0,Mass Market,Standard Credit,140,0.05263157894736842,38,0,in_app,0,0,8,38,3664.96,0.38157538897957954,1
101711,64,M,0,0,1,0.0,Mass Market,Standard Credit,170,0.1320754716981132,53,0,in_app,0,0,4,53,5331.12,0.3179062682014188,0
101712,25,F,1,1,0,0.0,Mass Market,Gold Credit,128,0.06666666666666667,45,0,email,0,0,6,45,7084.92,0.3519188136883593,0
101713,51,M,1,1,0,0.0,Affluent,Standard Credit,528,0.21951219512195122,41,0,email,1,0,1,41,8808.48,0.34831581384888527,0
101714,52,F,0,1,1,0.0,Private Banking,Standard Credit,1270,0.10256410256410256,39,0,sms,0,0,34,39,12685.26,0.4243886328595663,0
101715,49,M,1,0,0,0.0,Mass Market,Standard Debit,491,0.09090909090909091,55,0,email,0,0,14,55,6184.98,0.330254336330586,1
101716,41,M,0,0,1,0.0,Student,Standard Credit,1,0.15,40,0,in_app,0,0,62,40,1326.5,0.5068867827005394,0
101717,31,F,0,0,0,0.0,Student,Standard Credit,81,0.17647058823529413,34,0,,0,0,13,34,2612.85,0.40879558231856583,1
101718,49,M,1,1,1,0.0,Mass Market,Standard Credit,99,0.09433962264150944,53,0,sms,0,0,9,53,4470.22,0.3310150898378668,1
101719,73,M,0,1,1,0.0,Private Banking,Gold Credit,2049,0.175,40,0,in_app,1,0,15,40,12933.07,0.36360574512353633,0
101720,63,F,1,1,1,0.0,Mass Market,Standard Debit,593,0.02040816326530612,49,0,sms,0,0,9,49,2522.72,0.33812370111617157,1
101721,60,F,1,1,1,7.0,Student,Standard Debit,18,0.1875,48,0,email,1,0,29,48,1667.52,0.39835822387540865,1
101722,33,F,1,1,1,0.0,Mass Market,Debit Plus,19,0.017241379310344827,58,0,in_app,0,0,3,58,6375.96,0.2998274772453752,0
101723,21,M,1,1,0,0.0,Student,Standard Credit,13,0.15384615384615385,39,0,sms,0,0,45,39,1781.02,0.46922106675642483,0
101724,69,M,0,1,1,14.0,Mass Market,Debit Plus,50,0.06382978723404255,47,0,in_app,0,0,81,47,3817.21,0.5270686036260009,1
101725,54,F,1,0,0,0.0,Affluent,Standard Credit,1083,0.2,50,0,email,1,0,73,50,14000.01,0.4820226557124017,0
101726,71,F,1,1,1,0.0,Mass Market,Gold Credit,13,0.0851063829787234,47,0,in_app,0,0,6,47,2634.09,0.34644673963427164,0
101727,38,F,1,0,1,0.0,Mass Market,Standard Credit,10,0.08333333333333333,60,0,in_app,0,0,13,60,5503.96,0.3169699664118807,0
101728,31,F,0,1,1,0.0,Mass Market,Standard Debit,237,0.12,50,0,in_app,0,0,1,50,4127.86,0.32040076434804465,0
101729,48,F,1,1,1,0.0,Mass Market,Gold Credit,163,0.05405405405405406,37,0,sms,0,0,19,37,1927.19,0.411382709242433,1
101730,72,F,1,1,1,0.0,Student,Debit Plus,27,0.1,40,0,email,0,0,7,40,2577.87,0.37365879889109777,1
101731,65,M,0,1,1,0.0,Mass Market,Gold Credit,171,0.13513513513513514,37,0,in_app,0,0,50,37,3032.12,0.4861457079067891,0
101732,35,F,1,1,1,0.0,Mass Market,Gold Credit,266,0.0851063829787234,47,0,sms,0,0,34,47,2854.7,0.41040386708052473,0
101733,24,M,0,1,1,0.0,Mass Market,Debit Plus,22,0.11538461538461539,26,0,sms,0,0,23,26,2342.3,0.4623787846292568,0
101734,27,M,1,0,0,26.0,Mass Market,Standard Credit,161,0.125,40,0,email,0,0,39,40,2857.4,0.4490066593693046,0
101735,24,F,0,0,1,0.0,Mass Market,Standard Debit,348,0.08888888888888889,45,0,in_app,0,0,14,45,2772.94,0.3680462044943849,1
101736,50,F,0,1,1,59.0,Mass Market,Standard Credit,90,0.0,42,0,in_app,0,0,45,42,3820.9300000000003,0.4573880828000935,0
101737,40,M,1,0,1,0.0,Student,Standard Credit,72,0.1864406779661017,59,0,in_app,1,0,37,59,2546.2799999999997,0.3776116394629871,0
101738,38,M,1,0,0,0.0,Mass Market,Debit Plus,373,0.10344827586206896,29,0,email,0,0,6,29,4325.84,0.4055021764247077,1
101739,36,M,0,0,0,0.0,Student,Debit Plus,86,0.2,45,1,,0,0,15,45,1497.4,0.3742681431642577,0
101740,65,F,1,0,1,0.0,Mass Market,Gold Credit,210,0.07407407407407407,54,0,email,0,0,22,54,4458.7,0.3572319585556356,1
101741,78,F,0,1,1,178.0,Student,Debit Plus,63,0.125,56,0,sms,0,0,34,56,1959.97,0.3812103053030606,0
101742,36,M,1,1,1,16.0,Mass Market,Debit Plus,310,0.022222222222222223,45,0,email,0,0,3,45,3771.45,0.34202824103193,0
101743,53,M,1,1,1,1.0,Mass Market,Gold Credit,265,0.09803921568627451,51,0,sms,0,0,18,51,6742.54,0.35748533834823937,0
101744,46,F,1,1,1,0.0,Mass Market,Standard Debit,120,0.1891891891891892,37,0,sms,1,0,68,37,4417.3099999999995,0.5303649247548521,1
101745,77,M,0,1,0,0.0,Student,Standard Credit,9,0.10638297872340426,47,0,sms,0,0,38,47,1343.99,0.42379953981900176,0
101746,35,F,1,0,1,32.0,Mass Market,Gold Credit,74,0.05555555555555555,36,0,email,0,0,18,36,6483.3,0.41383171970188504,1
101747,19,X,0,0,1,0.0,Student,Debit Plus,12,0.08888888888888889,45,0,in_app,0,0,5,45,2013.82,0.35118866638852864,1
101748,18,M,0,0,0,0.0,Affluent,Gold Credit,359,0.2,35,0,,0,0,18,35,9890.94,0.413262511922885,1
101749,64,F,1,0,1,0.0,Mass Market,Debit Plus,134,0.0975609756097561,41,0,email,0,0,10,41,2973.06,0.3757791924312779,1
101750,22,M,1,0,1,0.0,Mass Market,Standard Credit,639,0.09259259259259259,54,0,in_app,0,0,37,54,5881.69,0.3872310952650668,0
101751,37,M,0,0,1,172.0,Mass Market,Gold Credit,641,0.03571428571428571,28,0,in_app,0,0,29,28,1211.19,0.46073550952742914,0
101752,28,F,1,1,1,0.0,Student,Standard Debit,73,0.11904761904761904,42,0,in_app,0,0,63,42,2556.98,0.5011133289958246,1
101753,59,M,0,1,0,48.0,Mass Market,Debit Plus,784,0.06818181818181818,44,0,sms,0,0,13,44,2132.57,0.3628677269398896,1
101754,19,X,1,1,1,23.0,Mass Market,Debit Plus,1245,0.02040816326530612,49,0,email,0,0,1,49,4383.85,0.30932741593269425,1
101755,20,F,1,0,1,0.0,Mass Market,Standard Credit,433,0.06060606060606061,33,0,in_app,0,0,13,33,3118.35,0.4072529617835002,0
101756,40,M,0,1,1,0.0,Mass Market,Gold Credit,17,0.1320754716981132,53,0,sms,0,0,3,53,4019.67,0.317713677199714,0
101757,72,M,1,0,0,0.0,Affluent,Debit Plus,444,0.15384615384615385,39,0,email,0,0,24,39,4021.77,0.41223462462952953,0
101758,29,M,1,1,1,0.0,Mass Market,Standard Debit,153,0.03773584905660377,53,0,email,0,0,27,53,7562.97,0.3737088090831403,0
101759,37,M,1,1,1,0.0,Mass Market,Gold Credit,26,0.11363636363636363,44,0,in_app,0,0,13,44,4254.25,0.37388036677716985,0
101760,22,M,1,0,0,40.0,Mass Market,Standard Credit,331,0.11627906976744186,43,0,email,0,0,36,43,3698.85,0.42857614358176543,1
101761,54,M,1,1,1,0.0,Affluent,Standard Credit,129,0.2,40,0,sms,1,0,50,40,9955.550000000001,0.47604162123361915,0
101762,55,M,0,1,1,0.0,Mass Market,Standard Credit,97,0.13636363636363635,44,0,in_app,0,0,1,44,5780.0199999999995,0.3438633325803354,0
101763,47,F,1,1,1,0.0,Mass Market,Debit Plus,14,0.12121212121212122,33,0,in_app,0,0,35,33,2467.77,0.4664805202644176,1
101764,26,F,1,1,1,0.0,Student,Gold Credit,37,0.16981132075471697,53,0,sms,1,0,23,53,2207.83,0.36573228497171545,1
101765,51,F,0,0,1,108.0,Student,Standard Credit,45,0.125,40,0,in_app,0,0,67,40,1556.25,0.5183248212482179,0
101766,70,M,1,1,1,0.0,Student,Gold Credit,66,0.08163265306122448,49,0,email,0,0,4,49,1286.61,0.33370295154132457,0
101767,61,M,1,0,1,0.0,Student,Standard Credit,21,0.14814814814814814,27,0,email,0,0,1,27,1652.72,0.4056817879880688,0
101768,52,F,0,1,1,0.0,Mass Market,Standard Credit,179,0.10204081632653061,49,0,in_app,0,0,26,49,2869.04,0.38520132216810865,1
101769,69,F,0,0,1,0.0,Mass Market,Standard Debit,265,0.08163265306122448,49,0,in_app,0,0,3,49,2921.96,0.32839631143312553,0
101770,75,M,1,1,1,0.0,Affluent,Debit Plus,1149,0.25862068965517243,58,0,email,1,0,6,58,11163.23,0.2906565941412349,0
101771,39,F,1,0,1,0.0,Mass Market,Gold Credit,72,0.16,50,0,in_app,1,0,7,50,5073.46,0.33729072848990227,1
101772,61,F,1,0,0,0.0,Mass Market,Debit Plus,14,0.16666666666666666,54,0,email,1,0,62,54,4079.85,0.45669791156876544,0
101773,41,F,1,1,1,114.0,Student,Debit Plus,2,0.16981132075471697,53,0,email,0,0,5,53,1777.54,0.3227625233030801,1
101774,34,M,1,0,0,0.0,Mass Market,Standard Credit,292,0.04,50,0,email,0,0,1,50,3118.43,0.31960169417515494,0
101775,27,F,1,0,1,0.0,Mass Market,Gold Credit,97,0.19148936170212766,47,1,email,0,0,129,47,7796.91,0.6423277908274023,0
101776,47,F,1,1,1,0.0,Mass Market,Gold Credit,29,0.08620689655172414,58,0,in_app,0,0,8,58,3963.33,0.31175948644538554,0
101777,73,F,1,1,1,0.0,Mass Market,Standard Credit,41,0.1276595744680851,47,0,sms,0,0,41,47,5262.16,0.4305810030754601,1
101778,76,F,1,0,0,0.0,Mass Market,Standard Debit,291,0.10256410256410256,39,0,email,0,0,41,39,2727.38,0.4555202944973899,0
101779,63,F,0,0,0,0.0,Private Banking,Standard Credit,1370,0.3548387096774194,31,0,,0,0,7,31,7886.17,0.3862898152668475,0
101780,40,F,1,1,1,0.0,Mass Market,Standard Debit,139,0.07142857142857142,42,0,in_app,0,0,33,42,3476.71,0.42769067667241495,1
101781,49,M,1,1,0,7.0,Student,Debit Plus,49,0.2830188679245283,53,0,sms,1,0,35,53,2005.36,0.39454344963491633,0
101782,34,F,1,0,1,0.0,Student,Standard Credit,7,0.1282051282051282,39,0,in_app,0,0,1,39,2258.46,0.3630280448112978,1
101783,67,F,1,0,1,0.0,Mass Market,Standard Debit,77,0.02702702702702703,37,0,in_app,0,0,6,37,3318.44,0.38123119823828566,0
101784,68,F,0,0,0,27.0,Mass Market,Gold Credit,94,0.08333333333333333,36,0,,0,0,13,36,5157.24,0.4014638540439348,1
101785,34,M,1,1,0,0.0,Mass Market,Gold Credit,76,0.21739130434782608,46,1,sms,0,0,7,46,3071.24,0.35151832858122456,0
101786,31,M,1,0,0,0.0,Mass Market,Debit Plus,400,0.17142857142857143,35,0,email,1,0,69,35,2417.06,0.5358552472274687,0
101787,26,F,1,1,1,0.0,Affluent,Standard Credit,697,0.275,40,0,sms,1,0,30,40,12011.48,0.4194802268859966,0
101788,57,F,0,1,1,48.0,Student,Standard Credit,65,0.16326530612244897,49,0,in_app,1,1,3,49,3962.77,0.08130202115272456,0
101789,19,F,1,0,1,0.0,Mass Market,Debit Plus,54,0.1276595744680851,47,0,email,0,0,27,47,6131.0199999999995,0.39657570682291327,0
101790,62,F,1,0,1,180.0,Mass Market,Standard Debit,61,0.06818181818181818,44,0,in_app,0,0,48,44,2936.38,0.4579129303781724,0
101791,42,F,1,1,0,0.0,Mass Market,Standard Credit,51,0.027777777777777776,36,0,sms,0,0,80,36,2176.92,0.5639243304259192,0
101792,56,F,1,1,1,0.0,Mass Market,Standard Credit,233,0.06382978723404255,47,0,sms,0,0,35,47,3846.2000000000003,0.41329876812145666,1
101793,26,F,1,0,1,0.0,Mass Market,Debit Plus,86,0.09302325581395349,43,0,in_app,0,0,28,43,4522.08,0.41281196649068974,1
101794,71,F,1,1,1,0.0,Mass Market,Debit Plus,104,0.1282051282051282,39,0,sms,0,0,20,39,2366.46,0.40751249540405554,0
101795,39,F,0,0,1,0.0,Mass Market,Standard Credit,247,0.14583333333333334,48,0,in_app,0,0,13,48,2771.9700000000003,0.3563838432512987,0
101796,60,M,0,0,1,0.0,Mass Market,Standard Debit,714,0.08333333333333333,48,0,in_app,0,0,17,48,5311.349999999999,0.3592608468048272,0
101797,63,M,1,1,1,0.0,Student,Debit Plus,9,0.1568627450980392,51,0,email,1,0,111,51,2270.43,0.5858423279487464,0
101798,21,F,1,0,0,0.0,Student,Debit Plus,3,0.1568627450980392,51,0,email,1,0,20,51,1792.44,0.3661227359553102,0
101799,43,M,1,0,1,0.0,Affluent,Standard Debit,173,0.275,40,0,email,1,0,2,40,8746.7,0.3594603361098001,1
101800,75,M,0,0,0,0.0,Affluent,Standard Debit,1062,0.38461538461538464,52,0,,0,0,42,52,13360.45,0.4003056710369624,0
101801,46,M,1,0,1,0.0,Mass Market,Gold Credit,43,0.08571428571428572,35,0,email,0,0,6,35,3346.6,0.3888680260334746,0
101802,62,M,0,0,1,0.0,Mass Market,Gold Credit,176,0.125,40,0,in_app,0,0,34,40,4882.91,0.4367114364543443,1
101803,51,M,1,1,1,0.0,Student,Debit Plus,45,0.21212121212121213,33,0,sms,1,0,41,33,1465.55,0.48052288888106814,1
101804,40,M,1,1,0,0.0,Mass Market,Standard Debit,70,0.15217391304347827,46,0,email,0,0,20,46,3297.92,0.3830064660563874,1
101805,54,F,1,0,1,0.0,Mass Market,Debit Plus,14,0.06521739130434782,46,0,in_app,0,0,45,46,2385.81,0.4442065382078268,0
101806,28,F,1,1,1,0.0,Mass Market,Standard Credit,102,0.11363636363636363,44,0,sms,0,0,7,44,3636.15,0.3582834434605338,0
101807,23,M,0,1,1,0.0,Student,Debit Plus,10,0.20754716981132076,53,0,sms,1,0,9,53,2738.86,0.3323081306630884,1
101808,35,M,0,0,1,0.0,Student,Standard Credit,10,0.2,45,1,in_app,0,0,12,45,2701.7,0.3681259360461111,0
101809,38,F,1,0,0,0.0,Mass Market,Standard Debit,148,0.047619047619047616,42,0,email,0,0,9,42,2620.2999999999997,0.36958890524227933,0
101810,59,M,1,1,0,0.0,Mass Market,Standard Credit,224,0.08333333333333333,48,0,email,0,0,55,48,3377.53,0.4581672752313714,0
101811,53,F,0,0,1,0.0,Mass Market,Standard Debit,16,0.17777777777777778,45,1,in_app,0,0,2,45,2844.6,0.34388417538254246,0
101812,58,F,0,0,1,0.0,Mass Market,Standard Credit,173,0.10869565217391304,46,0,in_app,0,0,35,46,2684.95,0.4177419096087649,0
101813,55,F,1,1,0,0.0,Affluent,Standard Debit,226,0.12727272727272726,55,0,email,0,0,7,55,14200.56,0.31719618914866815,0
101814,51,M,1,0,1,0.0,Student,Standard Credit,56,0.07407407407407407,54,0,in_app,0,0,14,54,2231.13,0.34014568354214236,0
101815,34,F,1,1,1,0.0,Mass Market,Debit Plus,332,0.11428571428571428,35,0,in_app,0,0,100,35,3728.63,0.6117224155852724,1
101816,54,M,1,1,1,161.0,Student,Standard Debit,82,0.15789473684210525,38,0,in_app,0,0,42,38,1955.23,0.4645436486629976,0
101817,42,F,1,1,1,42.0,Student,Debit Plus,23,0.21428571428571427,42,0,sms,1,0,19,42,1622.87,0.39555956318900937,0
101818,55,F,1,1,1,93.0,Mass Market,Debit Plus,168,0.10638297872340426,47,0,email,0,0,4,47,6866.38,0.33936389672718625,0
101819,75,M,1,1,0,0.0,Mass Market,Gold Credit,316,0.061224489795918366,49,0,sms,0,0,20,49,5083.31,0.36871815738699487,0
101820,29,M,1,0,1,0.0,Student,Standard Credit,3,0.18604651162790697,43,1,email,0,0,62,43,2436.88,0.4961434398890576,1
101821,40,M,1,0,1,0.0,Mass Market,Standard Debit,186,0.1346153846153846,52,0,in_app,0,0,7,52,4682.24,0.32849161680687367,0
101822,70,F,0,0,0,0.0,Mass Market,Standard Credit,362,0.045454545454545456,44,0,,0,0,50,44,4250.0199999999995,0.45837075512457204,0
101823,59,M,0,0,1,0.0,Mass Market,Debit Plus,93,0.13333333333333333,60,0,in_app,0,0,29,60,4085.04,0.3544114398734161,0
101824,39,F,1,1,1,0.0,Mass Market,Debit Plus,122,0.11627906976744186,43,0,sms,0,0,1,43,4658.28,0.3470715474368141,1
101825,38,M,0,1,1,0.0,Mass Market,Standard Credit,240,0.044444444444444446,45,0,sms,0,0,17,45,3839.18,0.3768616645545626,0
101826,44,F,0,0,1,0.0,Mass Market,Standard Credit,14,0.16279069767441862,43,0,in_app,1,0,46,43,1842.53,0.45733628285931055,0
101827,74,F,1,1,0,0.0,Affluent,Standard Credit,390,0.13333333333333333,30,0,email,0,0,7,30,7347.75,0.4040992214643112,0
101828,48,F,1,1,0,24.0,Affluent,Gold Credit,280,0.18604651162790697,43,0,email,1,1,12,43,8957.26,0.1213460850675096,0
101829,23,F,0,0,1,0.0,Affluent,Standard Debit,14,0.0851063829787234,47,0,in_app,0,0,6,47,8443.46,0.3464322110856736,0
101830,44,M,0,1,1,0.0,Mass Market,Debit Plus,44,0.1590909090909091,44,1,in_app,0,0,33,44,5126.5,0.4219280316463673,1
101831,57,M,0,0,1,0.0,Mass Market,Standard Credit,101,0.14545454545454545,55,0,in_app,0,0,52,55,4180.44,0.42770790989733065,0
